MSW3_ID,Scientific,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value.g,BodyMass.Source,BodyMass.SpecLevel,Species,plant,animal,diet.elton
794,Semnopithecus hypoleucos,Cercopithecidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,S,A,,0,1,1,Ref_1,ABC,10026.65,Ref_58,1,Semnopithecus hypoleucos,100,0,herbivore
795,Semnopithecus hector,Cercopithecidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,10752,"Ref_2, Ref_3",0,Semnopithecus hector,100,0,herbivore
796,Semnopithecus entellus,Cercopithecidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,11529.83,Ref_117,1,Semnopithecus entellus,100,0,herbivore
797,Semnopithecus schistaceus,Cercopithecidae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,10752,"Ref_2, Ref_3",0,Semnopithecus schistaceus,100,0,herbivore
798,Semnopithecus dussumieri,Cercopithecidae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,S,A,,0,1,1,Ref_1,ABC,10752,"Ref_2, Ref_3",0,Semnopithecus hypoleucos,100,0,herbivore
799,Simias concolor,Cercopithecidae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7393.9,Ref_58,1,Simias concolor,100,0,herbivore
800,Trachypithecus geei,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8350,Ref_117,1,Trachypithecus geei,100,0,herbivore
801,Trachypithecus shortridgei,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,Trachypithecus shortridgei,100,0,herbivore
802,Trachypithecus poliocephalus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,Trachypithecus poliocephalus,100,0,herbivore
803,Trachypithecus pileatus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,11450,Ref_117,1,Trachypithecus pileatus,100,0,herbivore
804,Trachypithecus phayrei,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8400,Ref_117,1,Trachypithecus phayrei,100,0,herbivore
805,Trachypithecus obscurus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6420,Ref_117,1,Trachypithecus obscurus,100,0,herbivore
806,Trachypithecus laotum,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,Trachypithecus laotum,100,0,herbivore
807,Trachypithecus germaini,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,Trachypithecus germaini,100,0,herbivore
808,Trachypithecus francoisi,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7325,Ref_117,1,Trachypithecus francoisi,100,0,herbivore
809,Trachypithecus ebenus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,Trachypithecus ebenus,100,0,herbivore
810,Trachypithecus delacouri,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,Trachypithecus delacouri,100,0,herbivore
811,Trachypithecus cristatus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8350,Ref_117,1,Trachypithecus cristatus,100,0,herbivore
812,Trachypithecus barbei,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,Trachypithecus barbei,100,0,herbivore
813,Trachypithecus auratus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7100,Ref_117,1,Trachypithecus auratus,100,0,herbivore
814,Trachypithecus hatinhensis,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,Trachypithecus hatinhensis,100,0,herbivore
815,Trachypithecus vetulus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,8830,Ref_117,1,Semnopithecus vetulus,100,0,herbivore
816,Trachypithecus johnii,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,11921,Ref_117,1,Semnopithecus johnii,100,0,herbivore
817,Bunopithecus hoolock,Hylobatidae,10,0,0,0,0,0,70,0,0,20,Ref_10,ABC,Ar,A,,0,0,1,Ref_1,ABC,6699,Ref_58,1,Hoolock hoolock,90,10,omnivore
818,Hylobates albibarbis,Hylobatidae,0,0,0,0,0,0,70,0,0,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5692.08,"Ref_2, Ref_3",0,Hylobates albibarbis,100,0,herbivore
819,Hylobates klossii,Hylobatidae,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5800,Ref_117,1,Hylobates klossii,90,10,omnivore
820,Hylobates agilis,Hylobatidae,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5650,Ref_117,1,Hylobates agilis,90,10,omnivore
821,Hylobates muelleri,Hylobatidae,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6000,Ref_117,1,Hylobates muelleri,90,10,omnivore
822,Hylobates moloch,Hylobatidae,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6500,Ref_117,1,Hylobates moloch,90,10,omnivore
823,Hylobates lar,Hylobatidae,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,4892,Ref_117,1,Hylobates lar,90,10,omnivore
824,Hylobates pileatus,Hylobatidae,10,0,0,0,0,0,70,0,0,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5440,Ref_117,1,Hylobates pileatus,90,10,omnivore
825,Nomascus concolor,Hylobatidae,10,0,0,0,0,0,80,0,0,10,Ref_66,ABC,Ar,A,,0,0,1,Ref_1,ABC,6410.47,Ref_58,1,Nomascus concolor,90,10,omnivore
826,Nomascus siki,Hylobatidae,10,0,0,0,0,0,80,0,0,10,Ref_44,ABC,Ar,A,,0,0,1,Ref_1,ABC,6850.16,"Ref_2, Ref_3",0,Nomascus siki,90,10,omnivore
827,Nomascus gabriellae,Hylobatidae,10,0,0,0,0,0,80,0,0,10,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,6850.16,"Ref_2, Ref_3",0,Nomascus gabriellae,90,10,omnivore
828,Nomascus leucogenys,Hylobatidae,10,0,0,0,0,0,80,0,0,10,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7320,Ref_58,1,Nomascus leucogenys,90,10,omnivore
829,Nomascus hainanus,Hylobatidae,10,0,0,0,0,0,80,0,0,10,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,6850.16,"Ref_2, Ref_3",0,Nomascus hainanus,90,10,omnivore
830,Symphalangus syndactylus,Hylobatidae,10,0,0,0,0,0,80,0,0,10,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,10839,Ref_58,1,Symphalangus syndactylus,90,10,omnivore
831,Gorilla gorilla,Hominidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,131625.52,Ref_117,1,Gorilla gorilla,100,0,herbivore
832,Gorilla beringei,Hominidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,149325.19,Ref_58,1,Gorilla beringei,100,0,herbivore
833,Homo sapiens,Hominidae,10,0,0,0,0,0,60,0,0,30,Ref_3,D2,G,A,,0,0,1,Ref_1,ABC,58540.63,Ref_58,1,Homo sapiens,90,10,omnivore
834,Pan paniscus,Hominidae,10,0,0,0,0,0,60,0,10,20,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,34000.08,Ref_117,1,Pan paniscus,90,10,omnivore
835,Pan troglodytes,Hominidae,10,0,0,0,0,0,60,0,0,30,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,42500,Ref_117,1,Pan troglodytes,90,10,omnivore
836,Pongo abelii,Hominidae,10,0,0,0,10,0,80,0,0,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,39696.12,Ref_58,1,Pongo abelii,80,20,omnivore
837,Pongo pygmaeus,Hominidae,10,0,0,0,10,0,80,0,0,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,37000,Ref_117,1,Pongo pygmaeus,80,20,omnivore
838,Tarsius pelengensis,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,165,Ref_58,1,Tarsius pelengensis,0,100,carnivore
839,Tarsius pumilus,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,27.5,Ref_117,1,Tarsius pumilus,0,100,carnivore
840,Tarsius sangirensis,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,165,Ref_58,1,Tarsius sangirensis,0,100,carnivore
841,Tarsius syrichta,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,113.5,Ref_117,1,Carlito syrichta,0,100,carnivore
842,Tarsius bancanus,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,94.25,Ref_117,1,Cephalopachus bancanus,0,100,carnivore
843,Tarsius dentatus,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,110.42,Ref_58,1,Tarsius dentatus,0,100,carnivore
844,Tarsius tarsier,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,168.04,Ref_58,1,Tarsius tarsier,0,100,carnivore
845,Aplodontia rufa,Aplodontiidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,1003.99,Ref_117,1,Aplodontia rufa,100,0,herbivore
846,Ratufa affinis,Sciuridae,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1156.25,Ref_117,1,Ratufa affinis,80,20,omnivore
847,Ratufa bicolor,Sciuridae,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,2050,Ref_117,1,Ratufa bicolor,80,20,omnivore
848,Ratufa indica,Sciuridae,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1060,Ref_117,1,Ratufa indica,80,20,omnivore
849,Ratufa macroura,Sciuridae,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1327.08,Ref_117,1,Ratufa macroura,80,20,omnivore
850,Sciurillus pusillus,Sciuridae,0,0,0,0,0,0,30,20,20,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,39,Ref_117,1,Sciurillus pusillus,100,0,herbivore
851,Microsciurus alfari,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,87.5,Ref_117,1,Microsciurus alfari,100,0,herbivore
852,Microsciurus santanderensis,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,99.8,Ref_117,1,Microsciurus santanderensis,100,0,herbivore
853,Microsciurus mimulus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,120,Ref_117,1,Microsciurus mimulus,100,0,herbivore
854,Microsciurus flaviventer,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,92,Ref_117,1,Microsciurus flaviventer,100,0,herbivore
855,Rheithrosciurus macrotis,Sciuridae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,1225,Ref_117,1,Rheithrosciurus macrotis,100,0,herbivore
856,Sciurus carolinensis,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,506.5,Ref_117,1,Sciurus carolinensis,100,0,herbivore
857,Sciurus nayaritensis,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,697,Ref_117,1,Sciurus nayaritensis,100,0,herbivore
858,Sciurus niger,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,761.9,Ref_117,1,Sciurus niger,100,0,herbivore
859,Sciurus oculatus,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,649.99,Ref_117,1,Sciurus oculatus,100,0,herbivore
860,Sciurus variegatoides,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,485,Ref_117,1,Sciurus variegatoides,100,0,herbivore
861,Sciurus vulgaris,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,333,Ref_117,1,Sciurus vulgaris,100,0,herbivore
862,Sciurus colliaei,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,498,Ref_117,1,Sciurus colliaei,100,0,herbivore
863,Sciurus aureogaster,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,595,Ref_117,1,Sciurus aureogaster,100,0,herbivore
864,Sciurus arizonensis,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,646.99,Ref_117,1,Sciurus arizonensis,100,0,herbivore
865,Sciurus yucatanensis,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,225,Ref_117,1,Sciurus yucatanensis,100,0,herbivore
866,Sciurus alleni,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,434.5,Ref_117,1,Sciurus alleni,100,0,herbivore
867,Sciurus lis,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,264.3,Ref_117,1,Sciurus lis,100,0,herbivore
868,Sciurus deppei,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,190,Ref_117,1,Sciurus deppei,100,0,herbivore
869,Sciurus aberti,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,623.99,Ref_117,1,Sciurus aberti,100,0,herbivore
870,Sciurus stramineus,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,433.3,Ref_117,1,Sciurus stramineus,100,0,herbivore
871,Sciurus richmondi,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,205,Ref_117,1,Sciurus richmondi,100,0,herbivore
872,Sciurus pucheranii,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,803.01,Ref_117,1,Sciurus pucheranii,100,0,herbivore
873,Sciurus sanborni,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,136,Ref_117,1,Sciurus sanborni,100,0,herbivore
874,Sciurus gilvigularis,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,803.01,Ref_117,1,Sciurus gilvigularis,100,0,herbivore
875,Sciurus granatensis,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,250,Ref_117,1,Sciurus granatensis,100,0,herbivore
876,Sciurus ignitus,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,190,Ref_117,1,Sciurus ignitus,100,0,herbivore
877,Sciurus aestuans,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,185,Ref_117,1,Sciurus aestuans,100,0,herbivore
878,Sciurus anomalus,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,256,Ref_117,1,Sciurus anomalus,100,0,herbivore
879,Sciurus flammifer,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,4292.99,Ref_117,1,Sciurus flammifer,100,0,herbivore
880,Sciurus pyrrhinus,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,482,Ref_117,1,Sciurus pyrrhinus,100,0,herbivore
881,Sciurus griseus,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,731,Ref_117,1,Sciurus griseus,100,0,herbivore
882,Sciurus spadiceus,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,403.33,Ref_117,1,Sciurus spadiceus,100,0,herbivore
883,Sciurus igniventris,Sciuridae,0,0,0,0,0,0,20,0,50,30,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,700,Ref_117,1,Sciurus igniventris,100,0,herbivore
884,Syntheosciurus brochus,Sciuridae,0,0,0,0,0,0,0,30,0,70,Ref_1,ABC,Ar,A,,1,1,1,Ref_1,ABC,132.84,Ref_117,1,Syntheosciurus brochus,100,0,herbivore
885,Tamiasciurus hudsonicus,Sciuridae,0,20,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,201.17,Ref_117,1,Tamiasciurus hudsonicus,70,30,omnivore
886,Tamiasciurus mearnsi,Sciuridae,0,20,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,231.58,Ref_178,2,Tamiasciurus mearnsi,70,30,omnivore
887,Tamiasciurus douglasii,Sciuridae,0,20,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,225,Ref_117,1,Tamiasciurus douglasii,70,30,omnivore
888,Aeretes melanopterus,Sciuridae,10,0,0,0,0,0,20,0,50,20,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,753.23,Ref_178,2,Aeretes melanopterus,90,10,omnivore
889,Aeromys thomasi,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1435,Ref_117,1,Aeromys thomasi,90,10,omnivore
890,Aeromys tephromelas,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1075,Ref_117,1,Aeromys tephromelas,90,10,omnivore
891,Belomys pearsonii,Sciuridae,10,0,0,0,0,0,20,0,50,20,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,217,Ref_117,1,Belomys pearsonii,90,10,omnivore
892,Biswamoyopterus biswasi,Sciuridae,0,0,0,0,0,0,30,20,40,10,Ref_6,ABC,Ar,A,,1,0,0,Ref_1,ABC,1613.3,Ref_117,1,Biswamoyopterus biswasi,100,0,herbivore
893,Eoglaucomys fimbriatus,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,510,Ref_58,1,Eoglaucomys fimbriatus,60,40,omnivore
894,Eupetaurus cinereus,Sciuridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,2500,Ref_117,1,Eupetaurus cinereus,100,0,herbivore
895,Glaucomys volans,Sciuridae,0,0,0,0,0,0,30,0,40,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,63.87,Ref_117,1,Glaucomys volans,100,0,herbivore
896,Glaucomys sabrinus,Sciuridae,0,0,0,0,0,0,30,0,40,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,166,Ref_117,1,Glaucomys sabrinus,100,0,herbivore
897,Hylopetes winstoni,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,170.82,Ref_178,2,Hylopetes winstoni,60,40,omnivore
898,Hylopetes spadiceus,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,84.25,Ref_117,1,Hylopetes spadiceus,60,40,omnivore
899,Hylopetes sipora,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,89.2,Ref_117,1,Hylopetes sipora,60,40,omnivore
900,Hylopetes platyurus,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,56.98,Ref_58,1,Hylopetes platyurus,60,40,omnivore
901,Hylopetes phayrei,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,227,Ref_117,1,Hylopetes phayrei,60,40,omnivore
902,Hylopetes nigripes,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,534,Ref_117,1,Hylopetes nigripes,60,40,omnivore
903,Hylopetes lepidus,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,50,Ref_117,1,Hylopetes sagitta,60,40,omnivore
904,Hylopetes alboniger,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,255.38,Ref_117,1,Hylopetes alboniger,60,40,omnivore
905,Hylopetes bartelsi,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,146.63,Ref_178,2,Hylopetes bartelsi,60,40,omnivore
906,Iomys horsfieldii,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,155.5,Ref_58,1,Iomys horsfieldii,60,40,omnivore
907,Iomys sipora,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,154.67,Ref_178,2,Iomys sipora,60,40,omnivore
908,Petaurillus hosei,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,21.1,Ref_117,1,Petaurillus hosei,60,40,omnivore
909,Petaurillus kinlochii,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,40,Ref_117,1,Petaurillus kinlochii,60,40,omnivore
910,Petaurillus emiliae,Sciuridae,20,0,20,0,0,0,0,0,20,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,13.5,Ref_117,1,Petaurillus emiliae,60,40,omnivore
911,Petaurista leucogenys,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1150,Ref_125,1,Petaurista leucogenys,90,10,omnivore
912,Petaurista alborufus,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,4290,Ref_117,1,Petaurista alborufus,90,10,omnivore
913,Petaurista elegans,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,997,Ref_117,1,Petaurista elegans,90,10,omnivore
914,Petaurista magnificus,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1475.5,Ref_117,1,Petaurista magnificus,90,10,omnivore
915,Petaurista petaurista,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1660.13,Ref_117,1,Petaurista petaurista,90,10,omnivore
916,Petaurista philippensis,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1676,Ref_117,1,Petaurista philippensis,90,10,omnivore
917,Petaurista xanthotis,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1900,Ref_117,1,Petaurista xanthotis,90,10,omnivore
918,Petaurista nobilis,Sciuridae,10,0,0,0,0,0,30,0,30,30,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,2710,Ref_117,1,Petaurista nobilis,90,10,omnivore
919,Petinomys crinitus,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,113,Ref_117,1,Petinomys crinitus,100,0,herbivore
920,Petinomys vordermanni,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,40.39,Ref_117,1,Petinomys vordermanni,100,0,herbivore
921,Petinomys setosus,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,38.44,Ref_117,1,Petinomys setosus,100,0,herbivore
922,Petinomys sagitta,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,50,Ref_117,1,Hylopetes sagitta,100,0,herbivore
923,Petinomys mindanensis,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,137.64,"Ref_2, Ref_3",0,Petinomys mindanensis,100,0,herbivore
924,Petinomys lugens,Sciuridae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,433,Ref_117,1,Petinomys lugens,100,0,herbivore
